text	label
ከሳቅ ውጪ ሌላ ምን አማራጭ አለ ብለህ ነው አንትሽ	neutral
የኢትዮጵያ እና የኤርትራን ግንኙነት የማጠናከር ጥረት	neutral
መልካም የኢየሱስ ክርስቶስ ልደት በአል	positive
ነጮች ሲተርቱ       ይላሉ እኛ ሊሂቃን ስለ ኢትዮጲያችን ባሰብንአገራችን በብሄር በ ሀይማኖት ተከፋፍላ ምትገኝ ከገባ	negative
እነግርሻለሁ ሀና  የብሄር ጭቆና ትርክቱ ወደ ባርነት አድጎ የዘር አቀንቃኙ የነፃነት ታጋይ ሆኖ ሲቀርብ ነገሩ ደነቀኝ         	neutral
ምን እያልኳት ምን ትላለች አሉ  የከተማው ሙታንታ ሳይታጠቅ ያደገ ፎሊስ በል ፎከቴያሙ ድይቆን ሁሉ አልቀሩ	negative
መደመር ከሀገራችን ኢትዮጵያ አልፎ አፍሪካ ላለችበት ችግር ፈዋሽ መድሀኒት ነው	positive
አውራ ጣቱ ጫማውን እየተሰናበተ ያለውን ነው	negative
ኢትዮጵያ መሪ አለ የሌለው ህዝብ ነው ያልከው ሰውዬ ደህና ነህ እንዴት ነህ	positive
የአንዳንዱ ኢትዮጵያዊ ለኤርትራ መቆርቆር አይጣል ነውየምጣዱ ሳለ የእንቅቡ ተንጣጣ ይልሀል ይህ ነው ወዳጄ ኢትዮጵያና ወገንህ ብዙ ትፍልግሀለችየምን ማደንፈስ ነው  አመት እፎ	negative
የልማት ድርጅቶችን ድርሻ የመሸጥ ጉዞና ውዝግቡ  አሀዱ ትንታኔ	neutral
እኔ የማይረባ ጭቅጭቅ አልወድም ኪራይ ሰብሳቢ ነኝ እሱንም በርትቼ እታገላለሁ እልና ምድረካድሬ ሳይጨቀጭቀኝ በቀላሉ እገላገላለሁ አንዴ እንደው	neutral
ለኡስታዝ አህመዲን ጀበል ሙስሊም ካልሆኑ ወገኖቻችን  የተሰጡ ኮመንቶች	neutral
የኢትዮጵያ ተሰፍዋ ፈጣሪዋ  ብቻ ነው	positive
ትለያለህ እኮ እግዚአብሄር አንተን የኢትዮጵያ ጠቅላይ ሚኒስትር ያርግልኝ  	positive
በትክክል በዚህ አጋጣሚ ሰይፉ ምን ያህል የሰው ፍቅር እንዳለው እያየበት ነው	positive
እስኪ እንደዛ የተናገሩበትን ቪዲዮ አጋራን የሚገርም እኮ ነው	positive
ዛሬ ማታ ከምሽቱ  በ ኑርአል ሁዳ ቲቪ አህመዲን ጀበል ለሙስሊሙ ማህበረሰብ ወቅታዊ እና ወሳኝ መልክት ያስተላለፈበት ፕሮግራም እንዳያመልጦ	neutral
ለዚህ ነው ስጋ በሊታ ለመሆን የወሰንኩት	neutral
ወደቁ ሲጠራ ስምሽን  ልዩ ክብር አለሽ አምላክ የሰጠሽ  ነይ ተመላለሺ ግቢ ከቤታችን  የህይወት ፅዋ ይዘሽ ለነብሳችን እንኳን አደረሰን አደረሳችሁ  ቅድስት አርሴማ  እናቴ  በያለንበት	positive
እሱማ አዎ ችግሩ አምና የፖሊስ ልብስ ለብሰው ጓደኛዬን ሊዘርፉት ነበር	negative
ኢንጅነር ስመኘው ለምን ለምን ሞተ  ተንበርክከን ቢሆን  የዋሽንግተኑ ስምምነት የለውጡ ዘላለማዊ ምልክት ሆኖ ይኖራል  ከዚህ በኋላ ትውልድ ይቅር አይለንም   አድዋ ይ	neutral
አንተ ደደብ ዲያቆን ምናባህ ያድርግህ ደነዝ	negative
 በተጨማሪም የፌዴራል ስርአቱ  ባለፉት አመታት ተግባራዊ ሲደረግ በርካታ በጎ ውጤቶች  እንዲመዘገቡ ማስቻሉን በማብራራት ነገር ግን በሂደት የተለያዩ ውስንነቶች የነበሩበት መሆ	positive
አባትህ ኤርትራን ለማጥፋት ቆቦሮ ጉድጋድ ውስጥ ቅዘኑን ቀዝኖ እዛው ተቀበረ አንተም ሻንቅላ ጋላ ምስኪኑ የኢትዬጵያ ህዝብ ድጋሚ እሳት ውስጥ ልትከተው ስለፈለክ ይ	negative
ቀላል የሚመስሉ የተለመዱ ጉዳታቸውን ያልተረዳናቸው ነገር ግን በማድረጋችን ጥቂቶች የሚሰሩትን ከባድ ክፉ ስራ ያሚያመጡ እራሳቸውም አየጎዱን ያሉ በሁለተናችን ሂወታችን ምሳሌ ስድብ	positive
ክላስ ውስጥ ካላነሳሁባቸው እኔ አይደለሁም እንሳሳት መብት ምናምን የለም ሰልቅጡት ብለውናል እኮ 	neutral
ዘረኛ በሙሉ ይውደም ከዝንጀሮቆንጆ   ሁሉም ዘርኛ ዝንጅሮ ነው ለኔ	negative
የወስላታዎች ማጭብርበር መቼም አይሰራም ድህነትን ማሸነፉን በእግዚአብሄር ፍቃድ ስለሆነ ማንም ሊያቆምብን አይችልም ግድቡ የኢትዮጵይ በኢትዮጵያ መሆኑ በማንም ሊ	negative
ድል ለዲሞክራሲ 	positive
አሜን አሜን እንኳ አብሮ አደረስን 	positive
እኔ የሚገርመኝ የጋሎቹ መንጫጫት እንዴ ኢትዬጲያን እኮ የናንተ ብቻ የግል ንብረት አረጋችሆት ግን ላንቺ አይነቷ ዝንብ መልሴ ጨዋታዉ ገና መጀመሩ ነዉ	negative
ኢሳቅ ጀዛከላሁ ኸይረን ብእርህ ከጦር በላይ ነው የሚፈሩት አላህ እድሜና ጤና ይስጥህ   ግና በብእር ብቻ መታገሉ ይብቃን እባካቹ ሀላፊነታቹ ተወጡ	neutral
የመንግስት ወይም የጠሚሩ ችግር ለምን አቅም ወይም ፍላጎት አልኖረውም ሳይሆን ለርካሽ የፖለቲካ ፍላጎት እየተጠቀመባቸው እንዳይሆን ስጋት አለኝ ያ ባይሆን ኖ	negative
ቤቲ ለመማር ያላት ፍላጎት ከፍተኛ ነው   ጀዋርን አይን አይኑን ነው ምትመለከተው	positive
የምትጠብቅ እናት በሰላም የላከችው ልጇ ሬሳው በሳጥን ተጭኖ ሲመጣላት የሚሰማትን የሀዘን ስሜት ከባድ ነው ስለዚህ እማራለሁ ብለሁ ብለው ሄደው እሬሳቸው ለቤተ	negative
ዛሬ እንኳን እረፍት አታደርግም  በ አውዳመት እንኳን ትንሽ እንኳን እፈር እስኪ 	neutral
በሌላ ሀገር ቢሆን ኖሮ ደመቀ መኮንን አብይን ጨምሮ ስልጣን መልቀቅ ነበረባቸው  ሀገርን እና ህዝብን መጠበቅ አቅም የላቸውም	negative
ያ የሚሳካው ትክክለኛ እና ሀቀኛ መሪ ሲገኝ ብቻ ነዉ ከህዝብ በመደበቅ  ከሩቅ እና ቅርብ ባሉት አገራት ምስጥራዊ ግንኝነት እና ስምምነት ማድረግ መቆም አለበት	positive
ኪሎ ብርቱካን በ ብር ገዝታችሁ ከምትበሉ  ብርቱካን ሚዴክሳ ጋራ ሂደቹ ፓርቲ አቋቁሙ	neutral
ቀጥሎ መሞከር የሚፈልገው ማን ነው ርቀተስበ ባላባ ነጠለሰየ ድንአከ ጓደኞቼ አይደሉም ልያታይ ጥስው ዶረበ ፅርቅ ድንአ	neutral
እስከ ህልፈታቸው ቀን ግንቦት  አም ድረስ የዝነኛው ኛው አየር ወለድ ክጦር ዋና አዛዥ  በኤርትራ በረሀ በማእሚዶ ጦርነት ላይ በመጨረሻዋ ደቂቃ እራሳቸውን ለሀገራቸ	neutral
አቶ ለማ እና ጃዋር መሀመድ ሀሳብ የላቸውም ሰልህ በተጨባጭ ነገር ተነሰቼ ነው እኔም ካንተ ሀሳብ ጋር እሰማማለሁ የፖለቲካ መሪ ሀሳብ አመንጭቶ ህዝቡን ይመራል	negative
አቃቢ ህግ የፖለቲካ ተላላኪ አሽቃባጭ መቤት ሌላ ምን ስራ አለው	negative
 ኧረ ክፉ ያርቅልን እውነት ነው	positive
አሜሪካዊ ያገባች የግቢ ጓደኛችን ነበረች ከሰርጓ ቀናት በፊት ቤቷ ሄደን ስናወራ የነገረችን ተመሳሳይ ነበር እኔን ለብሩ ብለሽ አይደል ሲ	neutral
ጥረው ግረው ያገኙት ሀብት አይመስልም 	negative
በተመሳሳይ ችግር እየተጠቃህ ከሆነ ግን ማውራት እንችላለን 	neutral
የከተማ አስተዳደሩ ሪፖርት ለህዝብ ተወካዮች ምክር ቤት	neutral
ናማ የበግ ወጥ ላይ እየደረሰ ያለውን ጥቃት መክት	negative
መንግስት ዩኒቨርሲቲዎችን ዘግቶ ወታደር ማስመረቅ ላይ በርትቷል በተለይ ኦሮሚያ አሚባል አገር  የዩኒቨርስቲ ተማሪ ወደቤቱ እየተሸኘ በየወሩ የወታደር ምረቃ ቀጥሏል የትኛውን ጠላት ለማደን ይሆን	negative
የአለም ጦርነት ሊጀመር ይመስላል አሜሪካ በፈጠርሽ ምርጫውን እስክናደርግ ዙሩን አታክርሪው እኛም መሳተፍ እንፈልጋለን  ሳተላይት አለንኮ 	neutral
ከመጅሊስ መፍትሄ ስንጠብቅ  ድሮ ምናቀቻው ችግሮች አንድ  ሁለት ተብሎ ተዘርዝሮ  መጡልን	negative
ሊያና ፀደይ የሚባሉት ሴቶች የብሎክንግ  ናቸው ለነገሩ ማህበረሰባችን ምን ያክል የሀሳብ ነፃነትን እንደሚፈራ ሁለቱ ጥሩ ምሳሌዎች	negative
ያ ሁሉ ዲስኩር የት ደረሰ ውድ ዶር ቴድሮስ አዳኖም	negative
ለብርሀነ ልደቱ አደረሳችሁ ዉድ የዶቼ ቬለ ተከታታዮች በአል እንዴት ነዉ ለሀገራችን ኢትዮጵያ ሰላም ፍቅር መተሳሰብን ያብዛልን ዉድ ወዳጆቻችን በገና በአል ምኞታችሁን ግለፁልን አ	positive
ዝም ብለህ እንደ አንዳንድ ፖለቲከኞች  ተከባብረን እና ተዋደንብሄር ብሄረሰቦችበዴሞክራሲያዊ መልኳንዳንድ ሀይሎችምና	positive
ወደ ዜግነት ፖለቲካ መሸጋገሪያው ድልድይ ሀቀኛ የማንነት ፖለቲካን ማራመድ ነው	neutral
አበባ ከተማ በአመት በአማካይ ከ በላይ ሰዎች በእብድ ውሻ በሽታ ህይወታቸውን እንደሚያጡ የኢትዮጵያ ህብረተሰብ ጤና ኢንስቲትዩት አስታወቀ በተጨማሪም በአመት በአማካይ  ሺ  ሰዎ	negative
ማነው ተገርፎ አኩርፎ በር ስር የቆዘመ	neutral
ታማኝ ስለ አንዷለም አራጌ  አንዷለም አራጌን የዘመናችን የሰላማዊ ትግል ጀግና ነውአንዷለም ለነፃነቱ ቆዳውን ቀይሯል  ህፃን ልጁንና ቤለቤቱን በጉረኖ ውስጥ ሆኖ በሳምንት አን	positive
አዎ እሳት ይነሳል ልናሳሳነያ ድገንመ ንትበሳሳነያ ንኛእ ውሰ ድንአ እና ከዚያ በፊት በጣም ረጅም ጊዜ ይሆናል ህደ	neutral
እኔን ከመረጣችሁ በቧንቧ ወተት እስከ ቤት ድርስ ያልከው ተፎካካሪ ግን ምን አስበህ ነው እድሜ ላንታ ራሴን ከመራጭነት አግልያለው ውሸትና ቃል ብቻ አራ ሰለቸኝ እህህህ  ፈየ ህንደሩ የባድ ወልድ ይሴማን	negative
እንደ ድመት ፕፍፍፍ የምትሉት ነገር አለ ደሞ	neutral
አረ ምንሼ የአዲስ አበባ ወጣት ጠላሁ ወጣት ማለት ከ በላይ ሆነ እንዴ ሳናውቀው ሚሊኒየም አዳራሽ ውስጥ ዛሬ የጎልማሶች ስብሰባ ነበር ቢባል ይቀላል	negative
በብሄራዊ ፈተና የተሰራው ስህተት አሁንም በአንድ ብሄር ተደግሟል አዴፓ በከተማ የአማራን ጥቅም ለማስጠበቅ  ከፍተኛ ወጣት አመራሮችን ከክልሉ አስመጥቶ ሚዛናዊነት የጎደለው መጠነ	negative
ነፈዝ የትግራይን ህዝብ አታቂውም ከማን ጎን እንደቆመ 	negative
ለአዲሱ ስርአተ ትምህርት ዝግጅት እንዲያግዝ የነባሩን ስርአተ ትምህርት ጠንካራ እና ደካማ ጎኖች ለይቻለሁ ብሏል ትምህርት ሚኒስቴር 	neutral
የፈጠራ ባለሙያዎች ማህበር ህጋዊ እውቅናን በማግኘት ተመስርቷል  ማህበሩ ታህሳስ  በሲቪል ማህበራት ኤጄንሲ ተመዝግቦ በሀገር አቀፍ ደረጃ በፈጠራ ዘርፍ እንዲቀሳቀስ እውቅና ማግ	neutral
አንትሾ ሰው መስሎሻል ሰይጣን እራሱ ስጋ ለበሶ ነውኮ	negative
ሀዋሳ ጥር  አም ደሬቴድ በአስር መኪና የተጫነ  ኩንታል አዮዲን የሌለው ጨው ወደ ተለያዩ የሀገሪቱ ክፍል ሊሰራጭ ሲል መያዙን የኢትዮጵያ የምግብና መድሀኒት ቁ	negative
ኢዴፓና ሁለት ተቃዋሚ ፓርቲዎች አብሮነት የተሰኘ ትብብር መሰረቱ	neutral
ባለስልጣኑ የቆጣሪ ጥራት ችግርና ግምታዊ አሞላልን ማስቀረት የሚያስችለውን ዘመናዊ የቆጣሪ ንባብ ስርአት ተግባራዊ ማድረግ ጀመረ	neutral
እውነት የኤርትራ ህዝብ ነፃ ወጧል  ነፃ መውጣት ማለት ምን ማለት ነው	negative
የአማራክልል አመራሮች እንዲ ጭንጋፍ ሆነው   የሆኑት ከመቼ ወዲነው ብልህነቱም ጥንካሬም ህግ ማስከበሩም ማስትዳደሩ ተሳናቸው	negative
ኢትዬጲያ በአሁን ሰአት ሚያስፈልጋት ችግር እና ክፋተት ብቻ የሚያይ ሳይሆን አማራጭ እና የተሻለ የመፋትሄ ሀሳብ ሚያቀርብ ነው ችግርማ በሽ ነው  መፋትሄ ነዉ ያጠረን	positive
የእውነት ፍቃድ ምናምን ተሰጥቶትታል ጥር ላይ ያቀርባል 	positive
ታሪካችን  እንደገና  ተበዉዞ  መስራት  አለበት  እስካሁን  ያለው  የአንድ  ወገን  ታሪክ  ነው	negative
ኛ ዮሀንስ   እኛም እግዚአብሄር ለእኛ ያለውን ፍቅር አውቀናል አምነንማል እግዚአብሄር ፍቅር ነው በፍቅርም የሚኖር በእግዚአብሄር ይኖራል እግዚአብሄርም በእርሱ ይኖራል	neutral
ኤርትራ አንተ ወደህ የሰጠኸን አስመሰልከው እኮ 	neutral
ነገረችህ እኮ  የደረቴ አጥንት ያምራል አለች  እንግዲህ ያንን እሷና ያየው ያውቀዋል ግን በርግጠኝነት ውበቷ እንደሆነ ነግራናለች	neutral
በተለይ ምእራብ ወለጋ ግዛቱ ሆነ ሁለት አመት ድፍን ሁለት አመታት ሙሉ ኦነግ ነፃ መንግስት ሆኖ ልጆችን ለወታደርነት ሲመለምል ትምህርት ቤቶችን ጭምር የወታ	neutral
እንዷንተ የሚያስብልኝ ቢኖር ውይ የእኔ አሳቢ አብሽር አልሞትም	positive
ጥንብ ዘረኛ አውሬ ጥፋ ከዚህ መርዝ	negative
እናት እንጀራ የሚለዉ ቅር ቅር ፍቅር መስፈሪያ አገር ግዳን እንዴት ይቅር	neutral
ፕሮፓዛል ፅፈን እርዳታእየጠየቅን መያድ እናቆቁማለን ወይም ደግሞ መያድ ተቀጥረን ከፍተኛ ደሞዝ ለማግኘት እንተጋለን እንጂ የወገናችን ጉድለት ውርደት አይታየንም	positive
ሌባ እኮ ሰረቁ አይልም ሲገረፍ ነው እንደሰረቀ የሚናገረው ቤተሰብ እሄ ጠፍቶሽ ነው እንዴ  አብይ ዲሞክራሲ ባይል ኑሮ ቢገርፉት እንደ ሰረቀ ይናገር ነበ	negative
እውነቱ ራስን መሆን ነው	positive
በኢትዮጲያ ፌመዝ ለመሆን ሚጠበቅብህ አንድ እና አንድ ነው እሱ ደግሞ ስለ ኤሪትራንባህር በር  ወይም  አሰብ መዘበራረቅ ይኖርበሀል  ታምራት	negative
